JobID|Partition|Submit|Start|Elapsed|NNodes|NCPUS|ReqTRES|State
44277401.batch||2025-01-04T01:04:31|2025-01-04T01:04:31|08:26:34|1|2||COMPLETED
44277401.extern||2025-01-04T01:04:31|2025-01-04T01:04:31|08:26:34|1|2||COMPLETED
44277402|norm|2025-01-04T01:04:22|2025-01-04T01:04:31|08:39:50|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277402.batch||2025-01-04T01:04:31|2025-01-04T01:04:31|08:39:50|1|2||COMPLETED
44277402.extern||2025-01-04T01:04:31|2025-01-04T01:04:31|08:39:50|1|2||COMPLETED
44277403|norm|2025-01-04T01:04:24|2025-01-04T01:04:31|08:28:02|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277403.batch||2025-01-04T01:04:31|2025-01-04T01:04:31|08:28:02|1|2||COMPLETED
44277403.extern||2025-01-04T01:04:31|2025-01-04T01:04:31|08:28:02|1|2||COMPLETED
44277404|norm|2025-01-04T01:04:25|2025-01-04T01:04:31|09:39:10|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277404.batch||2025-01-04T01:04:31|2025-01-04T01:04:31|09:39:10|1|2||COMPLETED
44277404.extern||2025-01-04T01:04:31|2025-01-04T01:04:31|09:39:10|1|2||COMPLETED
44277405|norm|2025-01-04T01:04:26|2025-01-04T01:04:31|09:23:32|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277405.batch||2025-01-04T01:04:31|2025-01-04T01:04:31|09:23:32|1|2||COMPLETED
44277405.extern||2025-01-04T01:04:31|2025-01-04T01:04:31|09:23:32|1|2||COMPLETED
44277406|norm|2025-01-04T01:04:27|2025-01-04T01:04:31|07:41:15|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277406.batch||2025-01-04T01:04:31|2025-01-04T01:04:31|07:41:15|1|2||COMPLETED
44277406.extern||2025-01-04T01:04:31|2025-01-04T01:04:31|07:41:15|1|2||COMPLETED
44277407|norm|2025-01-04T01:04:28|2025-01-04T01:04:31|08:32:07|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277407.batch||2025-01-04T01:04:31|2025-01-04T01:04:31|08:32:07|1|2||COMPLETED
44277407.extern||2025-01-04T01:04:31|2025-01-04T01:04:31|08:32:07|1|2||COMPLETED
44277408|norm|2025-01-04T01:04:29|2025-01-04T01:04:31|09:12:48|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277408.batch||2025-01-04T01:04:31|2025-01-04T01:04:31|09:12:48|1|2||COMPLETED
44277408.extern||2025-01-04T01:04:31|2025-01-04T01:04:31|09:12:48|1|2||COMPLETED
44277409|norm|2025-01-04T01:04:30|2025-01-04T01:04:31|14:08:30|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277409.batch||2025-01-04T01:04:31|2025-01-04T01:04:31|14:08:30|1|2||COMPLETED
44277409.extern||2025-01-04T01:04:31|2025-01-04T01:04:31|14:08:30|1|2||COMPLETED
44277410|norm|2025-01-04T01:04:33|2025-01-04T01:04:54|09:49:56|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277410.batch||2025-01-04T01:04:54|2025-01-04T01:04:54|09:49:56|1|2||COMPLETED
44277410.extern||2025-01-04T01:04:54|2025-01-04T01:04:54|09:49:56|1|2||COMPLETED
44277412|norm|2025-01-04T01:04:34|2025-01-04T01:04:54|10:20:17|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277412.batch||2025-01-04T01:04:54|2025-01-04T01:04:54|10:20:17|1|2||COMPLETED
44277412.extern||2025-01-04T01:04:54|2025-01-04T01:04:54|10:20:17|1|2||COMPLETED
44277413|norm|2025-01-04T01:04:35|2025-01-04T01:04:54|08:12:37|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277413.batch||2025-01-04T01:04:54|2025-01-04T01:04:54|08:12:37|1|2||COMPLETED
44277413.extern||2025-01-04T01:04:54|2025-01-04T01:04:54|08:12:37|1|2||COMPLETED
44277414|norm|2025-01-04T01:04:36|2025-01-04T01:04:54|08:29:54|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277414.batch||2025-01-04T01:04:54|2025-01-04T01:04:54|08:29:54|1|2||COMPLETED
44277414.extern||2025-01-04T01:04:54|2025-01-04T01:04:54|08:29:54|1|2||COMPLETED
44277415|norm|2025-01-04T01:04:38|2025-01-04T01:04:54|09:41:36|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277415.batch||2025-01-04T01:04:54|2025-01-04T01:04:54|09:41:36|1|2||COMPLETED
44277415.extern||2025-01-04T01:04:54|2025-01-04T01:04:54|09:41:36|1|2||COMPLETED
44277416|norm|2025-01-04T01:04:39|2025-01-04T01:04:54|09:20:42|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277416.batch||2025-01-04T01:04:54|2025-01-04T01:04:54|09:20:42|1|2||COMPLETED
44277416.extern||2025-01-04T01:04:54|2025-01-04T01:04:54|09:20:42|1|2||COMPLETED
44277417|norm|2025-01-04T01:04:40|2025-01-04T01:04:54|10:14:36|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277417.batch||2025-01-04T01:04:54|2025-01-04T01:04:54|10:14:36|1|2||COMPLETED
44277417.extern||2025-01-04T01:04:54|2025-01-04T01:04:54|10:14:36|1|2||COMPLETED
44277418|norm|2025-01-04T01:04:41|2025-01-04T01:04:54|09:12:53|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277418.batch||2025-01-04T01:04:54|2025-01-04T01:04:54|09:12:53|1|2||COMPLETED
44277418.extern||2025-01-04T01:04:54|2025-01-04T01:04:54|09:12:53|1|2||COMPLETED
44277420|norm|2025-01-04T01:04:42|2025-01-04T01:04:54|08:23:47|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277420.batch||2025-01-04T01:04:54|2025-01-04T01:04:54|08:23:47|1|2||COMPLETED
44277420.extern||2025-01-04T01:04:54|2025-01-04T01:04:54|08:23:47|1|2||COMPLETED
44277421|norm|2025-01-04T01:04:43|2025-01-04T01:04:54|08:50:56|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277421.batch||2025-01-04T01:04:54|2025-01-04T01:04:54|08:50:56|1|2||COMPLETED
44277421.extern||2025-01-04T01:04:54|2025-01-04T01:04:54|08:50:57|1|2||COMPLETED
44277422|norm|2025-01-04T01:04:45|2025-01-04T01:04:54|13:07:01|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277422.batch||2025-01-04T01:04:54|2025-01-04T01:04:54|13:07:01|1|2||COMPLETED
44277422.extern||2025-01-04T01:04:54|2025-01-04T01:04:54|13:07:01|1|2||COMPLETED
44277423|norm|2025-01-04T01:04:46|2025-01-04T01:04:54|06:22:08|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277423.batch||2025-01-04T01:04:54|2025-01-04T01:04:54|06:22:08|1|2||COMPLETED
44277423.extern||2025-01-04T01:04:54|2025-01-04T01:04:54|06:22:08|1|2||COMPLETED
44277424|norm|2025-01-04T01:04:47|2025-01-04T01:04:54|08:38:09|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277424.batch||2025-01-04T01:04:54|2025-01-04T01:04:54|08:38:09|1|2||COMPLETED
44277424.extern||2025-01-04T01:04:54|2025-01-04T01:04:54|08:38:09|1|2||COMPLETED
44277425|norm|2025-01-04T01:04:48|2025-01-04T01:04:54|08:16:15|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277425.batch||2025-01-04T01:04:54|2025-01-04T01:04:54|08:16:15|1|2||COMPLETED
44277425.extern||2025-01-04T01:04:54|2025-01-04T01:04:54|08:16:15|1|2||COMPLETED
44277426|norm|2025-01-04T01:04:49|2025-01-04T01:04:54|08:34:35|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277426.batch||2025-01-04T01:04:54|2025-01-04T01:04:54|08:34:35|1|2||COMPLETED
44277426.extern||2025-01-04T01:04:54|2025-01-04T01:04:54|08:34:35|1|2||COMPLETED
44277427|norm|2025-01-04T01:04:50|2025-01-04T01:04:54|07:52:19|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277427.batch||2025-01-04T01:04:54|2025-01-04T01:04:54|07:52:19|1|2||COMPLETED
44277427.extern||2025-01-04T01:04:54|2025-01-04T01:04:54|07:52:19|1|2||COMPLETED
44277428|norm|2025-01-04T01:04:52|2025-01-04T01:04:54|09:01:44|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277428.batch||2025-01-04T01:04:54|2025-01-04T01:04:54|09:01:44|1|2||COMPLETED
44277428.extern||2025-01-04T01:04:54|2025-01-04T01:04:54|09:01:44|1|2||COMPLETED
44277429|norm|2025-01-04T01:04:53|2025-01-04T01:04:54|09:01:17|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277429.batch||2025-01-04T01:04:54|2025-01-04T01:04:54|09:01:17|1|2||COMPLETED
44277429.extern||2025-01-04T01:04:54|2025-01-04T01:04:54|09:01:17|1|2||COMPLETED
44277430|norm|2025-01-04T01:04:54|2025-01-04T01:04:58|09:07:57|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277430.batch||2025-01-04T01:04:58|2025-01-04T01:04:58|09:07:57|1|2||COMPLETED
44277430.extern||2025-01-04T01:04:58|2025-01-04T01:04:58|09:07:57|1|2||COMPLETED
44277431|norm|2025-01-04T01:04:55|2025-01-04T01:04:58|09:02:27|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277431.batch||2025-01-04T01:04:58|2025-01-04T01:04:58|09:02:27|1|2||COMPLETED
44277431.extern||2025-01-04T01:04:58|2025-01-04T01:04:58|09:02:27|1|2||COMPLETED
44277432|norm|2025-01-04T01:04:56|2025-01-04T01:04:58|03:32:58|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277432.batch||2025-01-04T01:04:58|2025-01-04T01:04:58|03:32:58|1|2||COMPLETED
44277432.extern||2025-01-04T01:04:58|2025-01-04T01:04:58|03:32:58|1|2||COMPLETED
44277433|norm|2025-01-04T01:04:57|2025-01-04T01:04:58|20:49:54|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277433.batch||2025-01-04T01:04:58|2025-01-04T01:04:58|20:49:54|1|2||COMPLETED
44277433.extern||2025-01-04T01:04:58|2025-01-04T01:04:58|20:49:54|1|2||COMPLETED
44277435|norm|2025-01-04T01:04:58|2025-01-04T01:05:00|03:14:36|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277435.batch||2025-01-04T01:05:00|2025-01-04T01:05:00|03:14:36|1|2||COMPLETED
44277435.extern||2025-01-04T01:05:00|2025-01-04T01:05:00|03:14:36|1|2||COMPLETED
44277436|norm|2025-01-04T01:05:00|2025-01-04T01:05:09|03:51:06|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277436.batch||2025-01-04T01:05:09|2025-01-04T01:05:09|03:51:06|1|2||COMPLETED
44277436.extern||2025-01-04T01:05:09|2025-01-04T01:05:09|03:51:06|1|2||COMPLETED
44277437|norm|2025-01-04T01:05:01|2025-01-04T01:05:09|04:29:17|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277437.batch||2025-01-04T01:05:09|2025-01-04T01:05:09|04:29:17|1|2||COMPLETED
44277437.extern||2025-01-04T01:05:09|2025-01-04T01:05:09|04:29:17|1|2||COMPLETED
44277438|norm|2025-01-04T01:05:02|2025-01-04T01:05:09|04:44:33|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277438.batch||2025-01-04T01:05:09|2025-01-04T01:05:09|04:44:33|1|2||COMPLETED
44277438.extern||2025-01-04T01:05:09|2025-01-04T01:05:09|04:44:33|1|2||COMPLETED
44277440|norm|2025-01-04T01:05:03|2025-01-04T01:05:09|04:54:29|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277440.batch||2025-01-04T01:05:09|2025-01-04T01:05:09|04:54:29|1|2||COMPLETED
44277440.extern||2025-01-04T01:05:09|2025-01-04T01:05:09|04:54:29|1|2||COMPLETED
44277441|norm|2025-01-04T01:05:04|2025-01-04T01:05:09|05:02:40|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277441.batch||2025-01-04T01:05:09|2025-01-04T01:05:09|05:02:40|1|2||COMPLETED
44277441.extern||2025-01-04T01:05:09|2025-01-04T01:05:09|05:02:40|1|2||COMPLETED
44277443|norm|2025-01-04T01:05:05|2025-01-04T01:05:09|04:32:38|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277443.batch||2025-01-04T01:05:09|2025-01-04T01:05:09|04:32:38|1|2||COMPLETED
44277443.extern||2025-01-04T01:05:09|2025-01-04T01:05:09|04:32:38|1|2||COMPLETED
44277444|norm|2025-01-04T01:05:07|2025-01-04T01:05:09|05:26:17|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277444.batch||2025-01-04T01:05:09|2025-01-04T01:05:09|05:26:17|1|2||COMPLETED
44277444.extern||2025-01-04T01:05:09|2025-01-04T01:05:09|05:26:17|1|2||COMPLETED
44277445|norm|2025-01-04T01:05:08|2025-01-04T01:05:09|06:20:43|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277445.batch||2025-01-04T01:05:09|2025-01-04T01:05:09|06:20:43|1|2||COMPLETED
44277445.extern||2025-01-04T01:05:09|2025-01-04T01:05:09|06:20:43|1|2||COMPLETED
44277446|norm|2025-01-04T01:05:09|2025-01-04T01:05:21|05:09:30|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44277446.batch||2025-01-04T01:05:21|2025-01-04T01:05:21|05:09:30|1|2||COMPLETED
44277446.extern||2025-01-04T01:05:21|2025-01-04T01:05:21|05:09:30|1|2||COMPLETED
44316553|norm|2025-01-05T09:05:17|2025-01-05T09:05:20|00:30:14|1|2|billing=165,cpu=1,mem=769300M,node=1|COMPLETED
44316553.batch||2025-01-05T09:05:20|2025-01-05T09:05:20|00:30:14|1|2||COMPLETED
44316553.extern||2025-01-05T09:05:20|2025-01-05T09:05:20|00:30:14|1|2||COMPLETED
44317638|interactive|2025-01-05T10:56:15|2025-01-05T10:56:17|00:12:51|1|2|billing=1,cpu=1,mem=768M,node=1|CANCELLED by 61710
44317638.extern||2025-01-05T10:56:17|2025-01-05T10:56:17|00:12:51|1|2||COMPLETED
44317638.0||2025-01-05T10:56:18|2025-01-05T10:56:18|00:12:50|1|2||COMPLETED
44318872|norm|2025-01-05T11:08:59|2025-01-05T11:09:36|00:02:16|1|2|billing=1,cpu=1,mem=2G,node=1|COMPLETED
44318872.batch||2025-01-05T11:09:36|2025-01-05T11:09:36|00:02:16|1|2||COMPLETED
44318872.extern||2025-01-05T11:09:36|2025-01-05T11:09:36|00:02:16|1|2||COMPLETED
44318894|norm|2025-01-05T11:09:39|2025-01-05T11:09:40|00:00:58|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318894.batch||2025-01-05T11:09:40|2025-01-05T11:09:40|00:00:58|1|2||COMPLETED
44318894.extern||2025-01-05T11:09:40|2025-01-05T11:09:40|00:00:58|1|2||COMPLETED
44318896|norm|2025-01-05T11:09:40|2025-01-05T11:09:44|10:20:33|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318896.batch||2025-01-05T11:09:44|2025-01-05T11:09:44|10:20:49|1|2||CANCELLED
44318896.extern||2025-01-05T11:09:44|2025-01-05T11:09:44|10:20:34|1|2||COMPLETED
44318897|norm|2025-01-05T11:09:41|2025-01-05T11:09:44|10:20:33|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318897.batch||2025-01-05T11:09:44|2025-01-05T11:09:44|10:21:05|1|2||CANCELLED
44318897.extern||2025-01-05T11:09:44|2025-01-05T11:09:44|10:20:33|1|2||COMPLETED
44318899|norm|2025-01-05T11:09:43|2025-01-05T11:09:44|10:20:33|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318899.batch||2025-01-05T11:09:44|2025-01-05T11:09:44|10:21:05|1|2||CANCELLED
44318899.extern||2025-01-05T11:09:44|2025-01-05T11:09:44|10:20:34|1|2||COMPLETED
44318900|norm|2025-01-05T11:09:44|2025-01-05T11:10:08|10:20:09|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318900.batch||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:42|1|2||CANCELLED
44318900.extern||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:10|1|2||COMPLETED
44318902|norm|2025-01-05T11:09:45|2025-01-05T11:10:08|10:20:09|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318902.batch||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:19|1|2||CANCELLED
44318902.extern||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:10|1|2||COMPLETED
44318903|norm|2025-01-05T11:09:46|2025-01-05T11:10:08|10:20:09|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318903.batch||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:43|1|2||CANCELLED
44318903.extern||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:09|1|2||COMPLETED
44318904|norm|2025-01-05T11:09:47|2025-01-05T11:10:08|10:20:09|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318904.batch||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:42|1|2||CANCELLED
44318904.extern||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:09|1|2||COMPLETED
44318905|norm|2025-01-05T11:09:58|2025-01-05T11:10:08|10:20:09|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318905.batch||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:18|1|2||CANCELLED
44318905.extern||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:10|1|2||COMPLETED
44318907|norm|2025-01-05T11:10:00|2025-01-05T11:10:08|10:20:09|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318907.batch||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:18|1|2||CANCELLED
44318907.extern||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:10|1|2||COMPLETED
44318908|norm|2025-01-05T11:10:01|2025-01-05T11:10:08|10:20:09|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318908.batch||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:14|1|2||CANCELLED
44318908.extern||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:10|1|2||COMPLETED
44318910|norm|2025-01-05T11:10:02|2025-01-05T11:10:08|10:20:09|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318910.batch||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:27|1|2||CANCELLED
44318910.extern||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:09|1|2||COMPLETED
44318911|norm|2025-01-05T11:10:03|2025-01-05T11:10:08|10:20:09|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318911.batch||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:15|1|2||CANCELLED
44318911.extern||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:10|1|2||COMPLETED
44318912|norm|2025-01-05T11:10:04|2025-01-05T11:10:08|10:20:09|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318912.batch||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:43|1|2||CANCELLED
44318912.extern||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:10|1|2||COMPLETED
44318914|norm|2025-01-05T11:10:05|2025-01-05T11:10:08|10:20:09|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318914.batch||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:41|1|2||CANCELLED
44318914.extern||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:10|1|2||COMPLETED
44318915|norm|2025-01-05T11:10:07|2025-01-05T11:10:08|10:20:09|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318915.batch||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:42|1|2||CANCELLED
44318915.extern||2025-01-05T11:10:08|2025-01-05T11:10:08|10:20:10|1|2||COMPLETED
44318916|norm|2025-01-05T11:10:08|2025-01-05T11:10:11|10:20:06|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318916.batch||2025-01-05T11:10:11|2025-01-05T11:10:11|10:20:32|1|2||CANCELLED
44318916.extern||2025-01-05T11:10:11|2025-01-05T11:10:11|10:20:07|1|2||COMPLETED
44318917|norm|2025-01-05T11:10:09|2025-01-05T11:10:11|10:20:06|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318917.batch||2025-01-05T11:10:11|2025-01-05T11:10:11|10:20:32|1|2||CANCELLED
44318917.extern||2025-01-05T11:10:11|2025-01-05T11:10:11|10:20:07|1|2||COMPLETED
44318918|norm|2025-01-05T11:10:10|2025-01-05T11:10:11|10:20:06|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318918.batch||2025-01-05T11:10:11|2025-01-05T11:10:11|10:20:33|1|2||CANCELLED
44318918.extern||2025-01-05T11:10:11|2025-01-05T11:10:11|10:20:07|1|2||COMPLETED
44318919|norm|2025-01-05T11:10:11|2025-01-05T11:10:14|10:20:03|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318919.batch||2025-01-05T11:10:14|2025-01-05T11:10:14|10:20:31|1|2||CANCELLED
44318919.extern||2025-01-05T11:10:14|2025-01-05T11:10:14|10:20:04|1|2||COMPLETED
44318920|norm|2025-01-05T11:10:13|2025-01-05T11:10:14|10:20:03|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318920.batch||2025-01-05T11:10:14|2025-01-05T11:10:14|10:20:30|1|2||CANCELLED
44318920.extern||2025-01-05T11:10:14|2025-01-05T11:10:14|10:20:04|1|2||COMPLETED
44318921|norm|2025-01-05T11:10:14|2025-01-05T11:10:28|10:19:49|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318921.batch||2025-01-05T11:10:28|2025-01-05T11:10:28|10:20:22|1|2||CANCELLED
44318921.extern||2025-01-05T11:10:28|2025-01-05T11:10:28|10:19:50|1|2||COMPLETED
44318922|norm|2025-01-05T11:10:15|2025-01-05T11:10:28|10:19:49|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318922.batch||2025-01-05T11:10:28|2025-01-05T11:10:28|10:20:09|1|2||CANCELLED
44318922.extern||2025-01-05T11:10:28|2025-01-05T11:10:28|10:19:50|1|2||COMPLETED
44318923|norm|2025-01-05T11:10:16|2025-01-05T11:10:28|05:40:18|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318923.batch||2025-01-05T11:10:28|2025-01-05T11:10:28|05:40:18|1|2||COMPLETED
44318923.extern||2025-01-05T11:10:28|2025-01-05T11:10:28|05:40:18|1|2||COMPLETED
44318924|norm|2025-01-05T11:10:17|2025-01-05T11:10:28|10:19:49|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318924.batch||2025-01-05T11:10:28|2025-01-05T11:10:28|10:20:03|1|2||CANCELLED
44318924.extern||2025-01-05T11:10:28|2025-01-05T11:10:28|10:19:50|1|2||COMPLETED
44318925|norm|2025-01-05T11:10:19|2025-01-05T11:10:28|05:31:58|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318925.batch||2025-01-05T11:10:28|2025-01-05T11:10:28|05:31:58|1|2||COMPLETED
44318925.extern||2025-01-05T11:10:28|2025-01-05T11:10:28|05:31:58|1|2||COMPLETED
44318926|norm|2025-01-05T11:10:20|2025-01-05T11:10:28|05:33:49|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318926.batch||2025-01-05T11:10:28|2025-01-05T11:10:28|05:33:49|1|2||COMPLETED
44318926.extern||2025-01-05T11:10:28|2025-01-05T11:10:28|05:33:49|1|2||COMPLETED
44318927|norm|2025-01-05T11:10:21|2025-01-05T11:10:28|05:35:18|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318927.batch||2025-01-05T11:10:28|2025-01-05T11:10:28|05:35:18|1|2||COMPLETED
44318927.extern||2025-01-05T11:10:28|2025-01-05T11:10:28|05:35:18|1|2||COMPLETED
44318928|norm|2025-01-05T11:10:22|2025-01-05T11:10:28|05:46:59|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318928.batch||2025-01-05T11:10:28|2025-01-05T11:10:28|05:46:59|1|2||COMPLETED
44318928.extern||2025-01-05T11:10:28|2025-01-05T11:10:28|05:46:59|1|2||COMPLETED
44318929|norm|2025-01-05T11:10:23|2025-01-05T11:10:28|05:15:54|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318929.batch||2025-01-05T11:10:28|2025-01-05T11:10:28|05:15:54|1|2||COMPLETED
44318929.extern||2025-01-05T11:10:28|2025-01-05T11:10:28|05:15:54|1|2||COMPLETED
44318930|norm|2025-01-05T11:10:25|2025-01-05T11:10:28|05:33:25|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318930.batch||2025-01-05T11:10:28|2025-01-05T11:10:28|05:33:25|1|2||COMPLETED
44318930.extern||2025-01-05T11:10:28|2025-01-05T11:10:28|05:33:25|1|2||COMPLETED
44318931|norm|2025-01-05T11:10:26|2025-01-05T11:10:28|05:46:07|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318931.batch||2025-01-05T11:10:28|2025-01-05T11:10:28|05:46:07|1|2||COMPLETED
44318931.extern||2025-01-05T11:10:28|2025-01-05T11:10:28|05:46:07|1|2||COMPLETED
44318932|norm|2025-01-05T11:10:27|2025-01-05T11:10:28|06:37:13|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318932.batch||2025-01-05T11:10:28|2025-01-05T11:10:28|06:37:13|1|2||COMPLETED
44318932.extern||2025-01-05T11:10:28|2025-01-05T11:10:28|06:37:13|1|2||COMPLETED
44318933|norm|2025-01-05T11:10:29|2025-01-05T11:10:29|06:47:06|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318933.batch||2025-01-05T11:10:29|2025-01-05T11:10:29|06:47:06|1|2||COMPLETED
44318933.extern||2025-01-05T11:10:29|2025-01-05T11:10:29|06:47:06|1|2||COMPLETED
44318934|norm|2025-01-05T11:10:30|2025-01-05T11:10:33|06:52:41|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318934.batch||2025-01-05T11:10:33|2025-01-05T11:10:33|06:52:41|1|2||COMPLETED
44318934.extern||2025-01-05T11:10:33|2025-01-05T11:10:33|06:52:41|1|2||COMPLETED
44318935|norm|2025-01-05T11:10:31|2025-01-05T11:10:33|10:19:44|1|2|billing=17,cpu=1,mem=80G,node=1|CANCELLED by 61710
44318935.batch||2025-01-05T11:10:33|2025-01-05T11:10:33|10:20:12|1|2||CANCELLED
44318935.extern||2025-01-05T11:10:33|2025-01-05T11:10:33|10:19:45|1|2||COMPLETED
44318936|norm|2025-01-05T11:10:33|2025-01-05T11:10:35|06:33:13|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44318936.batch||2025-01-05T11:10:35|2025-01-05T11:10:35|06:33:13|1|2||COMPLETED
44318936.extern||2025-01-05T11:10:35|2025-01-05T11:10:35|06:33:13|1|2||COMPLETED
44318937|norm|2025-01-05T11:10:34|2025-01-05T11:10:35|08:50:37|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
